OBJECTID,Trail ID,Trail Name,Abbreviated Park Name,Park Name,Full Park Name,Full Blaze Color,Abbreviated Blaze Color,Base Color,Cap Color,Dot Color,Dash Color,Blaze Image Link,Mileage,Track,Track (Number Format),Difficulty,Configuration,Surface,Service Road,Shape__Length,GlobalID,Trail Status
26840,DL46669,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01374201,,,Easy,<Null>,Dirt,No,0.000201645811435184,02141317-8041-464a-aa08-b0a2362986e5,Active
26842,DL53354,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.12087382,Double,2,Moderate,Access Trail,Dirt,No,0.00204887338925936,eb6f6c6b-f0d5-4a56-b800-cff57cde1133,Active
26844,DL2475,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.23428817,,,,<Null>,,,0.00406429541609453,1cc194e3-3c8d-410b-9dff-3a11dc6a7720,Active
26859,DL54704,,DL,Deer Lakes,Deer Lakes,<Null>,,,,,,,0.10223665,,,,<Null>,,,0.00181066312684911,33305960-1704-4b04-9511-5ca77d570e90,Active
26862,DL56387,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.00870651,,,Easy,Connector Trail,Dirt,No,0.000134595480664464,c322f390-145a-42e9-a901-5090452ef547,Active
26866,DL65983,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.21000969,Single,11,Easy-Moderate,Connector Trail,,No,0.00342256521099411,03571034-15b2-4cd4-8767-643934057bd4,Active
26867,DL65985,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.00874191,Double,2,Easy,Point to Point,Dirt,No,0.000143449099908921,2b576ba4-4e7b-4edf-8529-7cc5a3e0f65c,Active
26870,DL67202,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.14299388,Single,1,,Access Trail,Dirt,No,0.00226150699056336,b8b653a3-18ed-48f2-8f72-840e20121621,Active
26872,DL67615,,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02553382,Single,1,,,,,0.00039913679007484,398d99a0-9542-4d71-a0fe-d1c51d261bce,Active
26881,HA42962, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.30729277,,,Moderate,<Null>,Dirt,No,0.00518593285216653,06b35813-e298-4a07-a56a-5b54f42ff66f,Active
26882,HA42505, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.13219888,,,Moderate,<Null>,Dirt,No,0.00213861018770167,263b5701-fb53-4fe4-a27c-db430c4cb60e,Active
26883,HA42959, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.03356073,,,Easy,<Null>,Dirt,No,0.00061566548939801,87cddf80-e82e-4f4e-a107-e3b5e75b075e,Active
26888,HA17733,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.02454221,,,,Access Trail,Grass,No,0.000454821426900682,a4d6a6bb-2ef3-4269-9d5f-34fa9cf8bc06,Active
26890,HA59348,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.05417726,,,Easy,Connector Trail,Dirt,No,0.000903213514869306,77027437-2981-48b3-8b3c-2251c1ab911d,Active
26891,HA59347,Horse Cemetery Trail,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.13443738,,,Easy-Moderate,Point to Point,Dirt,No,0.00220202033775815,04567006-b15c-4727-8eec-9ca451e9e7b4,Active
26896,HA17732,,HA,Hartwood Acres,Hartwood Acres,,,,,,,<Null>,0.01299682,,,,Access Trail,,,0.000206215328526533,bd6422f3-abb9-4bc8-9b54-97e83604296f,Active
26900,HA25178,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.0343189,,,,<Null>,,,0.000556513097981807,cce088d7-af17-430e-9495-82c775d0a84e,Active
26901,HA25179,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.0369866,,,,<Null>,,,0.000697386894777331,efd93ba3-687f-48aa-8a02-00f1d4cb31e8,Active
26903,HA862,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.03585876,,,Easy-Moderate,<Null>,,,0.000610230626990626,4372fbec-7acc-4caf-88fc-aaccaa14f3b2,Active
26905,HA23963,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.04514706,,,Easy,<Null>,Dirt,,0.000761686102589299,2f70e2ee-8216-4c1e-a7b9-3ab4eca762a8,Active
26907,HA25761,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01929683,,,,<Null>,,,0.000313144204939347,9167ccce-acf4-4b6c-872c-de84b1eff28d,Active
26908,HA25760,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.12426694,,,Easy,<Null>,Dirt,,0.00229133699882722,4cd0fe99-cdf8-46ed-b453-555d9f896de4,Active
26909,HA29592,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.02050788,,,Easy,<Null>,Dirt,No,0.000304892227045701,65f7f24d-6e38-49f6-ad72-d2769f0736b4,Active
26913,HA25755,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.08548941,,,Easy,<Null>,Dirt,,0.00158176866246681,9201c730-a669-46af-966b-9c350a2b10b8,Active
26914,HA25754,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14358786,,,Easy-Moderate,<Null>,Dirt,,0.00249798880887659,1bef06e4-d38a-4443-b0ca-ee7c636563f2,Active
26915,HA2172, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10054242,,,Easy-Moderate,<Null>,,,0.00173984127052573,2eedb3db-4449-4115-99f4-10c5d38d7a08,Active
26916,HA42486,,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.09139259,,,Easy,<Null>,Dirt,No,0.00163465499004277,d09d0dba-ff11-4d2d-b407-74d59ad1cb0f,Active
26917,HA42496, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.00668037,,,,<Null>,Dirt,No,0.000114251378196816,2caa8485-d6a9-4e7d-92a0-26706fb61788,Active
26918,HA42552, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.29715421,,,Moderate,<Null>,Dirt,No,0.00469524110872583,25abfae5-dc09-4bda-8d90-4cb82a6d1beb,Active
26919,HA42497, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01618993,,,Easy,<Null>,Dirt,No,0.000299219209540622,50fe1156-efa7-4351-adc8-0d7736d70b13,Active
26920,HA42951, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.28988922,,,Moderate,<Null>,Dirt,No,0.00504072085939382,ca7670ae-9dcc-4e44-8f6d-77150c88608a,Active
26921,HA42948, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.12682694,,,Easy,<Null>,Dirt,No,0.0019458820656999,acd56ddd-97a9-427e-9dbd-455053f1446b,Active
26925,HA30002,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01599526,,,,<Null>,Dirt,No,0.00026479711448618,eb97f989-db88-40e5-b441-2177a7e727ed,Active
26930,HA2156, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14866755,,,,<Null>,,,0.00227217680774022,74be12a4-d27c-45be-b6d6-6189de803106,Active
26931,HA2162, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.12903035,,,,<Null>,,,0.0022611562055048,b24d137b-91c2-4cd3-accf-c2d8364f1cfa,Active
26932,HA2164, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.20954004,,,,<Null>,,,0.00338746735102708,835f4ebb-5c46-449f-a3d2-73399ecbc80a,Active
26933,HA2163, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07853715,,,,<Null>,,,0.00122824570190141,9a4dae03-7111-4ed2-93c4-6aff2f4bfe27,Active
26934,HA2165, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14979295,,,,<Null>,,,0.00229176419763481,d3862651-f692-452c-81dc-4efc635d122c,Active
26935,HA2166, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.02386947,,,,<Null>,,,0.000346447890337213,37f5f283-2e7c-4f74-9bf5-1c41c8651cdd,Active
26936,HA2168, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.05276414,,,,<Null>,,,0.000792477634537221,c66ce68c-dc1a-4275-9c55-d0a2a04233d2,Active
26937,HA2171, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.15845744,,,,<Null>,,,0.00284724726941654,32103ae4-87c5-43dd-b778-9c338fbc04af,Active
26938,HA2177, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.20414092,,,,<Null>,,,0.00323787333610572,1801ca56-e3ab-4068-afbd-de471f14115c,Active
26939,HA2178, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07386545,,,,<Null>,,,0.00109958294339911,da6c1297-55f0-4d64-836c-30739b612ed1,Active
26940,HA2179, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07026802,,,,<Null>,,,0.00103359511735379,22260a59-9499-4330-90f4-da1db5801afd,Active
26941,HA2520, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.08112248,,,,<Null>,,,0.00122974198421639,4bc9e743-e017-4b6a-bf91-048f63d33d1a,Active
26942,HA2631, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.05099806,,,,<Null>,,,0.000796470851057332,9a7cb6eb-eb82-4d07-b410-c5ae93594aa1,Active
26943,HA2607, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.08102399,,,,<Null>,,,0.00135847651989282,494df337-9c30-4b75-af92-bab1f117a432,Active
26944,HA2634, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.12677456,,,,<Null>,,,0.00193216327141566,c4cee356-40ef-49c0-9651-a44b1e6b7e50,Active
26945,HA2635, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10062558,,,,<Null>,,,0.00188953326787658,100f76f3-c6d1-4163-872d-3c40addccd9f,Active
26947,HA2961, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14154805,,,Easy,<Null>,,,0.00215896728623138,0a0da0ca-8816-4fdd-9042-cc94c6566894,Active
26949,HA17722, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.39254394,,,,<Null>,,,0.00614724353256907,fec1c0fd-3487-4c3d-871e-ccf5b39ce96b,Active
26950,HA6207, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.05093373,,,,<Null>,,,0.000773754728809728,398ce0a5-6ad9-42be-be30-e9ffb8c77c15,Active
26951,HA2967, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01793885,,,,<Null>,,,0.000331736308204282,3dc5021f-04eb-4d43-b581-6c7b8cc579d7,Active
26952,HA2968, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.11239917,,,,<Null>,,,0.0017293007663157,491b4bfd-34aa-4e06-851c-4db0ef61806a,Active
26953,HA2636, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10888389,,,,<Null>,,,0.00193410754031679,ef34cf19-669e-4324-a744-e16619599c3b,Active
26954,HA2637, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10532588,,,,<Null>,,,0.00182245311221066,b7bf3eca-6ec8-45c3-a336-bd157e0e679e,Active
26955,HA2638, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14344105,,,,<Null>,,,0.0023749136833655,a526d290-2843-40ff-9814-2a1be1b0b42a,Active
26958,HA2783, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.13185065,,,,<Null>,,,0.00203512972996686,6bff625d-d014-41ce-8cfb-480b69f2f7c6,Active
26974,NP4573, ,NP,North Park,North Park,,,,,,,,0.01158028,,,,<Null>,,,0.000168793953631422,15526704-63f9-4581-a9f9-4f9fb8cd7f58,Active
26976,NP4577, ,NP,North Park,North Park,,,,,,,,0.01221582,,,,<Null>,,,0.000210261003056832,9c6f8c3b-234a-4e00-a87c-0f7ee0061561,Active
26977,NP4579, ,NP,North Park,North Park,,,,,,,,0.05505616,,,,<Null>,,,0.000887416017226788,1df8b56c-7995-4f63-b8ec-399a3b9a04a8,Active
26978,NP4580, ,NP,North Park,North Park,,,,,,,,0.01667144,,,,<Null>,,,0.00025479220301388,f751182c-9864-479c-be36-0a06971b35c3,Active
26980,NP4585, ,NP,North Park,North Park,,,,,,,,0.033352,,,,<Null>,,,0.000631240807795642,3ca838bf-9a28-4d9a-9dc4-cdda40095dad,Active
26981,NP4593, ,NP,North Park,North Park,,,,,,,,0.06323792,,,,<Null>,,,0.000996083354616417,cfc8d00b-556e-46c0-b9c7-8fbe6a3df148,Active
26982,NP4594, ,NP,North Park,North Park,,,,,,,,0.06821012,,,,<Null>,,,0.00128408045657669,04254c66-ab2b-42d1-a0f7-c3b7e98edb12,Active
26983,NP4595, ,NP,North Park,North Park,,,,,,,,0.02374713,,,,<Null>,,,0.000432026828035575,a76c49be-569d-4258-a68f-0f50c07a5980,Active
26984,NP4597, ,NP,North Park,North Park,,,,,,,,0.03651415,,,,<Null>,,,0.000649010473096247,ce5c1fb5-ccff-4c92-8153-d7f783b2c9eb,Active
26985,NP4598, ,NP,North Park,North Park,,,,,,,,0.03314193,,,,<Null>,,,0.00049531205050621,9f727bf3-bad7-4502-a005-f629ea064f49,Active
26986,NP4599, ,NP,North Park,North Park,,,,,,,,0.08463631,,,,<Null>,,,0.00143087897356228,04f1d645-1b1f-4ecd-b3a3-6f99d9a2ba2d,Active
26987,NP4600, ,NP,North Park,North Park,,,,,,,,0.06796164,,,,<Null>,,,0.00126890287843561,c6e655e5-9540-4ca4-ad96-1e3996759ae5,Active
26988,NP4601, ,NP,North Park,North Park,,,,,,,,0.05983186,,,,<Null>,,,0.00101918188884497,0505c4c7-38dd-44b1-bdf6-1cf0a0314c8e,Active
26991,NP4608, ,NP,North Park,North Park,,,,,,,,0.01951519,,,,<Null>,,,0.000367774544975299,696dda11-91e8-4d3f-9a54-91a5540e624a,Active
26992,NP4609, ,NP,North Park,North Park,,,,,,,,0.23699015,,,,<Null>,,,0.00417194447249201,d31d8437-1c6e-4567-ac05-c7ca32670636,Active
26993,NP4610, ,NP,North Park,North Park,,,,,,,,0.03206257,,,,<Null>,,,0.000497137563429023,218c0063-b02e-4745-aa81-1b52f18e29dd,Active
26994,NP4611, ,NP,North Park,North Park,,,,,,,,0.08698883,,,,<Null>,,,0.0014402884658518,7a29e2bc-d816-4c20-a8ea-66c2c13771b1,Active
26995,NP4612, ,NP,North Park,North Park,,,,,,,,0.26398294,,,,<Null>,,,0.00444469640344211,885d1ff4-69bd-4298-821c-b3a3760c282a,Active
26996,NP4613, ,NP,North Park,North Park,,,,,,,,0.23598356,,,,<Null>,,,0.00355409782989561,4982853a-b18f-4492-8ae1-67df9e5031ca,Active
26997,NP4616, ,NP,North Park,North Park,,,,,,,,0.1032614,,,,<Null>,,,0.00157593292611502,adf29340-b884-4f4d-af27-062cc6508b91,Active
26998,NP4618, ,NP,North Park,North Park,,,,,,,,0.1101263,,,,<Null>,,,0.00170022640892046,bba52db2-555c-48ca-bacf-53370e96a5bf,Active
26999,NP4620, ,NP,North Park,North Park,,,,,,,,0.0248662,,,,<Null>,,,0.000387209874545644,a2ada986-bf0e-42f0-951d-388d94e9a82b,Active
27000,NP4621, ,NP,North Park,North Park,,,,,,,,0.07694417,,,,<Null>,,No,0.00133349291131966,bc897b47-2bf0-4854-9836-2dfeae150b73,Active
27001,NP4623, ,NP,North Park,North Park,,,,,,,,0.01313254,,,,<Null>,,,0.000233643505711629,4b2f7f0f-2a06-470d-a7fc-c046e1c62910,Active
27003,NP4629, ,NP,North Park,North Park,,,,,,,,0.00705674,,,,<Null>,,,0.000130411503041132,da54aa4e-151a-46ad-a6f4-676dba52ab29,Active
27004,NP4630, ,NP,North Park,North Park,,,,,,,,0.00960677,,,,<Null>,,,0.000180709326950034,bbcf3f81-d998-4fe0-8320-a6ef7202a326,Active
27006,NP4632, ,NP,North Park,North Park,,,,,,,,0.06005805,,,,<Null>,,,0.0010363068325374,9e3d4159-33bf-4a7b-bcf9-8defd1a4d708,Active
27007,NP4633, ,NP,North Park,North Park,,,,,,,,0.03330251,,,,<Null>,,,0.000586018174886631,c4b41144-5a8c-4ea2-b229-cd0d53f92532,Active
27008,NP4634, ,NP,North Park,North Park,,,,,,,,0.01028078,,,,<Null>,,,0.000192238245946111,d09f4b94-281c-4bd5-b73c-4db169cf9ae9,Active
27009,NP4635, ,NP,North Park,North Park,,,,,,,,0.04621891,,,,<Null>,,,0.000808148673062163,a1c54e54-8b03-4c4e-9d11-b4ba4591c507,Active
27011,NP4637, ,NP,North Park,North Park,,,,,,,,0.00972573,,,,<Null>,,,0.000166112854351035,02352f93-3ff1-4e42-bb1a-31dad5cae4cd,Active
27012,NP4642, ,NP,North Park,North Park,,,,,,,,0.20483742,,,,<Null>,,,0.00369874544149947,223547ab-5489-47a8-a371-34eb0e1573d3,Active
27013,NP4643, ,NP,North Park,North Park,,,,,,,,0.31575795,,,,<Null>,,,0.005166314438156,5323ac36-4caa-4b4d-8f1f-7467afdc4eec,Active
27014,NP4644, ,NP,North Park,North Park,,,,,,,,0.12264477,,,,<Null>,,,0.00208152658117275,6f39f5ad-fcfb-44cd-8239-a7b8a5210651,Active
27015,NP4645, ,NP,North Park,North Park,,,,,,,,0.08226092,,,,<Null>,,,0.00134929370607906,d12739fb-741e-4290-8703-c7983cec296c,Active
27016,NP4646, ,NP,North Park,North Park,,,,,,,,0.09219034,,,,<Null>,,,0.0015750574337347,8d6349ab-834b-42c9-9cb3-3207176cfc9c,Active
27017,NP4648, ,NP,North Park,North Park,,,,,,,,0.08519208,,,,<Null>,,,0.00144740018519741,f0788345-1550-43a2-8254-99749eff1a18,Active
27018,NP4649, ,NP,North Park,North Park,,,,,,,,0.03090221,,,,<Null>,,,0.000557623754103281,9895a66f-98e0-436a-8747-9d54180bd6b4,Active
27019,NP4650, ,NP,North Park,North Park,,,,,,,,0.12448805,,,,<Null>,,,0.00211566882877076,1f3f4e2f-ff7d-44e3-bb34-c8b19a0b82d9,Active
27020,NP4651, ,NP,North Park,North Park,,,,,,,,0.13990829,,,,<Null>,,,0.00234032530768429,669e2539-8a88-478f-b5b6-45cca6be3429,Active
27022,NP4653, ,NP,North Park,North Park,,,,,,,,0.12032265,,,,<Null>,,,0.00203200383440958,7c581608-ab15-4314-ae2a-c6934a9fa64e,Active
27025,NP4659, ,NP,North Park,North Park,,,,,,,,0.06685052,,,,<Null>,,,0.00100450024749602,f440a3c9-2bf0-4f52-a5b1-2d13fe0bf06d,Active
27026,NP4661, ,NP,North Park,North Park,,,,,,,,0.09503843,,,,<Null>,,,0.00146464390624627,d60b7146-bbdd-42e2-ad67-84645a09fe5d,Active
27029,NP4667, ,NP,North Park,North Park,,,,,,,,0.02162937,,,,<Null>,,,0.000351093269895871,adc4d583-2c86-4d27-ac4b-8aa7cb1ae2ab,Active
27031,NP4671, ,NP,North Park,North Park,,,,,,,,0.02254273,,,,<Null>,,,0.000411956933028073,1df0c50f-ee25-44f1-b216-b31d88106eec,Active
27032,NP4673, ,NP,North Park,North Park,,,,,,,,0.03187504,,,,<Null>,,,0.000464440295350871,ac2c7b78-5fbc-409f-ba4a-82f69ab18bd4,Active
27033,NP4674, ,NP,North Park,North Park,,,,,,,,0.0786044,,,,<Null>,,,0.00144749922727593,b3e41fa8-d6bd-4cc1-bae0-fe873ac017bb,Active
27034,NP4675, ,NP,North Park,North Park,,,,,,,,0.00597043,,,,<Null>,,,0.000111276021208965,aab2fc15-e791-4945-ad6a-0e80135f3dc1,Active
27035,NP4676, ,NP,North Park,North Park,,,,,,,,0.04646668,,,,<Null>,,,0.000746827161910391,bb9dbc91-1d72-42df-9f2c-5920fc5d9838,Active
27036,NP4677, ,NP,North Park,North Park,,,,,,,,0.03368746,,,,<Null>,,,0.000531789519567894,c6886ca8-ca0f-4a35-ae49-db2597057e5d,Active
27038,NP4682, ,NP,North Park,North Park,,,,,,,,0.18500875,,,,<Null>,,,0.00320654304159808,bc921bcb-6196-4e3f-be00-5e42b98166f2,Active
27041,NP4699, ,NP,North Park,North Park,,,,,,,,0.88903939,,,,<Null>,,,0.0151442306797803,353b9476-e4e7-4bc9-b2b2-3debffe771aa,Active
27042,NP4700, ,NP,North Park,North Park,,,,,,,,0.04034858,,,,<Null>,,,0.00064126879022658,3cec9150-f1e3-462b-9079-e1418614d751,Active
27043,NP4701, ,NP,North Park,North Park,,,,,,,,0.64421993,,,,<Null>,,,0.0110879371847046,7bd22cd8-f711-46cd-bb13-c516b0087dde,Active
27044,NP4702, ,NP,North Park,North Park,,,,,,,,0.13947996,,,,<Null>,,,0.00227129797767975,f982662c-1cb8-441f-bf4a-e577400baacd,Active
27045,NP4703, ,NP,North Park,North Park,,,,,,,,0.16277411,,,,<Null>,,,0.00282676651646741,1a0f0072-414f-4a91-b91a-00b6b5f9032b,Active
27046,NP4704, ,NP,North Park,North Park,,,,,,,,0.05694574,,,,<Null>,,,0.000845985719123772,f8d537e4-a05e-4b82-8197-1d349504ec52,Active
27047,NP4705, ,NP,North Park,North Park,,,,,,,,0.08553285,,,,<Null>,,,0.00140514926841599,ef794125-4d5a-4488-a718-80104cbe7532,Active
27048,NP4708, ,NP,North Park,North Park,,,,,,,,0.10530148,,,,<Null>,,,0.00173514841315984,ab761088-9e3e-4e7c-8a43-ccf8cfb21a34,Active
27049,NP4709, ,NP,North Park,North Park,,,,,,,,0.01331516,,,,<Null>,,,0.000220422207733343,556bdab6-067c-456c-bb91-705e60d483b8,Active
27050,NP4711, ,NP,North Park,North Park,,,,,,,,0.02669448,,,,<Null>,,,0.000397266109227879,62b84e4a-bcbd-4e68-8da7-c07bcb6e19c6,Active
27051,NP4712, ,NP,North Park,North Park,,,,,,,,0.01461249,,,,<Null>,,,0.000272580822661066,fc17dfc7-87b8-4834-a2c6-a34a3b94b96a,Active
27052,NP4714, ,NP,North Park,North Park,,,,,,,,0.11406338,,,,<Null>,,,0.00204715663868461,68cae651-957c-4f6b-b28a-09d48a679b10,Active
27053,NP4715, ,NP,North Park,North Park,,,,,,,,0.01718369,,,,<Null>,,,0.000318733929399685,854b2788-9c43-4d71-a7ad-ea6ff65ac7cd,Active
27055,NP4718,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.19753627,,,Easy-Moderate,<Null>,,No,0.00308940145155863,92804c9b-784d-4839-8563-c322bfa66057,Active
27067,NP4742,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.16596863,,,Easy-Moderate,<Null>,,,0.00258219851558917,af77886d-7537-43e5-baa2-03b20540cb10,Active
27070,NP6172, ,NP,North Park,North Park,,,,,,,,0.01765991,,,,<Null>,,,0.000264839895742405,f832aff2-7e90-4776-9f93-0457794cd98c,Active
27073,NP6593, ,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.10896936,,,Difficult,<Null>,,,0.0018446165153331,1d11f47e-0a73-465c-acb4-2e093086500a,Active
27076,NP6996,North Ridge Trail,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.40694316,,,,<Null>,,,0.00703030305800906,aae42f32-6c21-4042-8fa7-b01ef8045b46,Active
27077,NP8605,,NP,North Park,North Park,,,,,,,,0.30058157,,,Moderate,<Null>,,,0.00520712165184996,e59f9563-50df-4b06-a0a5-905c264921d1,Active
27078,NP7827, ,NP,North Park,North Park,,,,,,,,0.12113359,,,,<Null>,,,0.00180978318862126,fa667afd-b86b-4dc2-8353-6c717cbcd0d9,Active
27079,NP7782, ,NP,North Park,North Park,,,,,,,,0.25788794,,,,<Null>,,,0.00447034732437676,0a8fe418-30a3-4cef-82b7-5f135543d491,Active
27080,NP7783, ,NP,North Park,North Park,,,,,,,,0.15392177,,,,<Null>,,,0.00278134836075966,6d4d7592-89f8-4d25-9660-00900cb04d92,Active
27081,NP7890, ,NP,North Park,North Park,,,,,,,,0.17981685,,,,<Null>,,,0.00316367825014298,422f840f-7448-4f4f-bd7d-bd74d66bb905,Active
27082,NP7889, ,NP,North Park,North Park,,,,,,,,0.17932098,,,,<Null>,,,0.0031302768283633,b9f9efc8-bedf-4513-8be3-9a26ebd6111e,Active
27083,NP7896, ,NP,North Park,North Park,,,,,,,,0.11630917,,,,<Null>,,,0.00208656356380708,638cd44c-a3ec-4c30-9c70-211c59a23e84,Active
27084,NP7826, ,NP,North Park,North Park,,,,,,,,0.1201615,,,,<Null>,,,0.00212200415766843,512526a8-5e56-4216-a17c-647f19ab3449,Active
27085,NP7828, ,NP,North Park,North Park,,,,,,,,0.30937301,,,,<Null>,,,0.00524149292024375,2802e0e7-e14d-44fd-bc31-ebf2103518cf,Active
27086,NP7870, ,NP,North Park,North Park,,,,,,,,0.44011281,,,,<Null>,,,0.00767183352640481,7ef0d256-11f3-4d08-9386-04adb4586fcd,Active
27087,NP7880, ,NP,North Park,North Park,,,,,,,,0.14428673,,,,<Null>,,,0.00246108025020137,46af5d7d-bcdc-4a34-adfb-9ff2f0a53dee,Active
27088,NP7778, ,NP,North Park,North Park,,,,,,,,0.05347944,,,,<Null>,,,0.00078112194223504,9aec1b2c-8078-40e7-b8a9-89c76798ebf0,Active
27089,NP13268, ,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.24474196,,,Moderate-Difficult,<Null>,,,0.00417445913895262,ede0aea4-b3b9-48be-a511-de83fffce906,Active
27094,NP22350,,NP,North Park,North Park,,,,,,,,0.01294017,,,Easy,<Null>,Dirt,,0.00023056218933116,eeddfc31-24da-42f3-bb90-b82e25af486b,Active
27101,NP52378, ,NP,North Park,North Park,,,,,,,,0.12474266,,,Moderate,Point to Point,Dirt,No,0.00192192286353025,223f19c7-1626-4b90-bc54-c327a0abd094,Active
27102,NP4691, ,NP,North Park,North Park,,,,,,,,0.02101974,,,,<Null>,,,0.00037056796600184,67706237-7f87-4d71-989d-7a85c897b36c,Active
27104,NP52381,,NP,North Park,North Park,<Null>,<Null>,,,,,<Null>,0.33335125,,,Easy,Point to Point,Grass,No,0.0062396508809276,c4a6501a-2631-429b-9fa3-f4245a48ea66,Active
27105,NP32400, ,NP,North Park,North Park,,,,,,,,0.0199912,,,,<Null>,,,0.00034518207704202,c41816b4-226f-4f8c-abac-f20e285f4374,Active
27106,NP32793, ,NP,North Park,North Park,,,,,,,,0.03625441,,,,<Null>,,,0.000611475319777657,f5f29592-c8a7-4be7-a69a-e4726b561d5c,Active
27107,NP32795, ,NP,North Park,North Park,,,,,,,,0.04671746,,,,<Null>,,,0.000790505124740658,7b92a69b-3db3-44cf-9c46-b4f4c726ded1,Active
27108,NP32799, ,NP,North Park,North Park,,,,,,,,0.03340764,,,,<Null>,,,0.000611743801020475,6199db31-a52a-4d40-9252-718f9c14bc9b,Active
27109,NP32801, ,NP,North Park,North Park,,,,,,,,0.02592806,,,,<Null>,,,0.000435688020373792,5431c2b5-697a-4a64-801b-7f9a056b2951,Active
27110,NP4681, ,NP,North Park,North Park,,,,,,,,0.07198926,,,,<Null>,,,0.00106605233701571,7ef58647-c034-4fc9-bd4d-b5838bf6f52c,Active
27114,NP32833, ,NP,North Park,North Park,,,,,,,,0.01311348,,,,<Null>,,,0.000249359754408491,b0b45059-aa04-43e9-a216-a5c4f7f57fd6,Active
27116,NP32839,,NP,North Park,North Park,<Null>,<Null>,, , , ,<Null>,0.01352105,,,Moderate,<Null>,Dirt,No,0.000201464539995893,8be707ba-3f5a-4750-8359-1c35435d5d15,Active
27117,NP32395, ,NP,North Park,North Park,,,,,,,,0.04152995,,,Easy,<Null>,Grass,,0.000689028100761718,34854e92-beb2-4200-bf2e-3220e2cf79d8,Active
